signal_date,signal_category,signal_event,signal_ticker,horizon_d,target_date,status,ret_pct_HYG,diff_VIX,ret_pct_SPY,ret_pct_QQQ,ret_pct_IWM,ret_pct_RSP,diff_VIX9D,diff_TNX
2017-04-17,F1,RSI extreme (control),HYG,10,2017-05-01,ready,0.7831685261389776,-4.550000190734863,1.752135979525149,4.350448109786242,3.3779638489476627,1.218470899213342,-3.9499998092651367,0.07299995422363281
2017-04-17,F1,RSI extreme (control),HYG,15,2017-05-08,ready,0.656920625863533,-4.8899993896484375,2.169928495988205,4.837228175982844,2.306173449801552,1.5064096094869583,-4.34999942779541,0.12399983406066895
2017-04-17,F1,RSI extreme (control),HYG,20,2017-05-15,ready,1.230973438722316,-4.239999771118164,2.442765545954284,5.749951588940072,2.431823272580158,1.56182658138726,-4.279999732971191,0.08599996566772461
2017-04-18,F1,RSI extreme (control),TNX,1,2017-04-19,ready,-0.09141391892408812,0.5100002288818359,-0.1838302651942736,0.15997980710300563,0.3473182417745635,0.03332041067654057,2.0000009536743164,0.023000001907348633
2017-04-18,F1,RSI extreme (control),TNX,5,2017-04-25,ready,0.811835439993569,-3.6599998474121094,2.0011104154607606,2.932668815125705,3.6580450473862047,2.0551191829811577,-4.399999618530273,0.14800000190734863
2017-04-18,F1,RSI extreme (control),TNX,10,2017-05-02,ready,0.8408514775256837,-3.8299999237060547,2.095192505997323,4.684611325631827,2.830355453965283,1.5996674706365122,-3.7100000381469727,0.11700010299682617
2017-04-18,F1,RSI extreme (control),TNX,15,2017-05-09,ready,0.6111423558962992,-4.460000038146973,2.3816447827741394,5.362552771417062,2.2391549151361767,1.7329391906474312,-4.8899993896484375,0.22800016403198242
2017-04-18,F1,RSI extreme (control),TNX,20,2017-05-16,ready,1.4034692008938032,-3.770000457763672,2.655298464221234,6.352834569271493,2.4460836271058106,1.5885342065569796,-5.239999771118164,0.15000009536743164
2017-04-18,F2,Bollinger Band breach (control),TNX,1,2017-04-19,ready,-0.09141391892408812,0.5100002288818359,-0.1838302651942736,0.15997980710300563,0.3473182417745635,0.03332041067654057,2.0000009536743164,0.023000001907348633
2017-04-18,F2,Bollinger Band breach (control),TNX,5,2017-04-25,ready,0.811835439993569,-3.6599998474121094,2.0011104154607606,2.932668815125705,3.6580450473862047,2.0551191829811577,-4.399999618530273,0.14800000190734863
2017-04-18,F2,Bollinger Band breach (control),TNX,10,2017-05-02,ready,0.8408514775256837,-3.8299999237060547,2.095192505997323,4.684611325631827,2.830355453965283,1.5996674706365122,-3.7100000381469727,0.11700010299682617
2017-04-18,F2,Bollinger Band breach (control),TNX,15,2017-05-09,ready,0.6111423558962992,-4.460000038146973,2.3816447827741394,5.362552771417062,2.2391549151361767,1.7329391906474312,-4.8899993896484375,0.22800016403198242
2017-04-18,F2,Bollinger Band breach (control),TNX,20,2017-05-16,ready,1.4034692008938032,-3.770000457763672,2.655298464221234,6.352834569271493,2.4460836271058106,1.5885342065569796,-5.239999771118164,0.15000009536743164
2017-04-19,F1,RSI extreme (control),TNX,1,2017-04-20,ready,0.33187190906296404,-0.7800006866455078,0.8138871976510975,0.8365582308738961,1.2740629222755429,0.821761951501121,-0.37000083923339844,0.03900003433227539
2017-04-19,F1,RSI extreme (control),TNX,5,2017-04-26,ready,0.8125641307114018,-4.079999923706055,2.124710606117608,2.623737925436198,3.829443168370261,2.043334839427402,-6.410000801086426,0.10900020599365234
2017-04-19,F1,RSI extreme (control),TNX,10,2017-05-03,ready,1.0250254052037278,-4.25,2.158978429889924,4.182803483530462,1.8411079692149057,1.2437427247473432,-5.420001029968262,0.10700011253356934
2017-04-19,F1,RSI extreme (control),TNX,15,2017-05-10,ready,1.1399321092478543,-4.720000267028809,2.754436518554937,5.255144589002492,2.5186489397531764,2.0877141906298524,-6.770000457763672,0.21200013160705566
2017-04-19,F1,RSI extreme (control),TNX,20,2017-05-17,ready,1.0480109816839,0.6599998474121094,1.0195016783017152,3.483123597866178,-0.6627679134485143,-0.011119636275802591,3.969999313354492,0.014000177383422852
2017-04-19,F1,RSI extreme (control),VIX,1,2017-04-20,ready,0.33187190906296404,-0.7800006866455078,0.8138871976510975,0.8365582308738961,1.2740629222755429,0.821761951501121,-0.37000083923339844,0.03900003433227539
2017-04-19,F1,RSI extreme (control),VIX,5,2017-04-26,ready,0.8125641307114018,-4.079999923706055,2.124710606117608,2.623737925436198,3.829443168370261,2.043334839427402,-6.410000801086426,0.10900020599365234
2017-04-19,F1,RSI extreme (control),VIX,10,2017-05-03,ready,1.0250254052037278,-4.25,2.158978429889924,4.182803483530462,1.8411079692149057,1.2437427247473432,-5.420001029968262,0.10700011253356934
2017-04-19,F1,RSI extreme (control),VIX,15,2017-05-10,ready,1.1399321092478543,-4.720000267028809,2.754436518554937,5.255144589002492,2.5186489397531764,2.0877141906298524,-6.770000457763672,0.21200013160705566
2017-04-19,F1,RSI extreme (control),VIX,20,2017-05-17,ready,1.0480109816839,0.6599998474121094,1.0195016783017152,3.483123597866178,-0.6627679134485143,-0.011119636275802591,3.969999313354492,0.014000177383422852
2017-04-19,F1,RSI extreme (control),VIX9D,1,2017-04-20,ready,0.33187190906296404,-0.7800006866455078,0.8138871976510975,0.8365582308738961,1.2740629222755429,0.821761951501121,-0.37000083923339844,0.03900003433227539
2017-04-19,F1,RSI extreme (control),VIX9D,5,2017-04-26,ready,0.8125641307114018,-4.079999923706055,2.124710606117608,2.623737925436198,3.829443168370261,2.043334839427402,-6.410000801086426,0.10900020599365234
2017-04-19,F1,RSI extreme (control),VIX9D,10,2017-05-03,ready,1.0250254052037278,-4.25,2.158978429889924,4.182803483530462,1.8411079692149057,1.2437427247473432,-5.420001029968262,0.10700011253356934
2017-04-19,F1,RSI extreme (control),VIX9D,15,2017-05-10,ready,1.1399321092478543,-4.720000267028809,2.754436518554937,5.255144589002492,2.5186489397531764,2.0877141906298524,-6.770000457763672,0.21200013160705566
2017-04-19,F1,RSI extreme (control),VIX9D,20,2017-05-17,ready,1.0480109816839,0.6599998474121094,1.0195016783017152,3.483123597866178,-0.6627679134485143,-0.011119636275802591,3.969999313354492,0.014000177383422852
2017-04-19,F2,Bollinger Band breach (control),VIX9D,1,2017-04-20,ready,0.33187190906296404,-0.7800006866455078,0.8138871976510975,0.8365582308738961,1.2740629222755429,0.821761951501121,-0.37000083923339844,0.03900003433227539
2017-04-19,F2,Bollinger Band breach (control),VIX9D,5,2017-04-26,ready,0.8125641307114018,-4.079999923706055,2.124710606117608,2.623737925436198,3.829443168370261,2.043334839427402,-6.410000801086426,0.10900020599365234
2017-04-19,F2,Bollinger Band breach (control),VIX9D,10,2017-05-03,ready,1.0250254052037278,-4.25,2.158978429889924,4.182803483530462,1.8411079692149057,1.2437427247473432,-5.420001029968262,0.10700011253356934
2017-04-19,F2,Bollinger Band breach (control),VIX9D,15,2017-05-10,ready,1.1399321092478543,-4.720000267028809,2.754436518554937,5.255144589002492,2.5186489397531764,2.0877141906298524,-6.770000457763672,0.21200013160705566
2017-04-19,F2,Bollinger Band breach (control),VIX9D,20,2017-05-17,ready,1.0480109816839,0.6599998474121094,1.0195016783017152,3.483123597866178,-0.6627679134485143,-0.011119636275802591,3.969999313354492,0.014000177383422852
2017-04-20,F1,RSI extreme (control),TNX,1,2017-04-21,ready,-0.07981753418981885,0.48000049591064453,-0.3187139881232759,-0.02265028786957446,-0.2254245324514459,-0.31943773920567464,1.260000228881836,-0.003999948501586914
2017-04-20,F1,RSI extreme (control),TNX,5,2017-04-27,ready,0.5475353381156234,-3.7899999618530273,1.3852412805086756,2.383287132044387,2.4941514495011807,1.1674904312812817,-6.590000152587891,0.05500006675720215
2017-04-20,F1,RSI extreme (control),TNX,10,2017-05-04,ready,0.1524089922501526,-3.689999580383301,1.453231105587971,3.3562041125342112,0.4217554150346192,0.5066553300441701,-4.789999961853027,0.11500000953674316
2017-04-20,F1,RSI extreme (control),TNX,15,2017-05-11,ready,0.8168632271951415,-3.549999237060547,1.7166739195128455,4.298957389826064,0.5235490202218029,0.8371023962848056,-5.479999542236328,0.15900015830993652
2017-04-20,F1,RSI extreme (control),TNX,20,2017-05-18,ready,0.8282898558556129,0.5100002288818359,0.6076314896149793,3.522122820437068,-1.5561157672547732,-0.6057786275216026,0.8400001525878906,-0.007999897003173828
2017-04-20,F1,RSI extreme (control),VIX9D,1,2017-04-21,ready,-0.07981753418981885,0.48000049591064453,-0.3187139881232759,-0.02265028786957446,-0.2254245324514459,-0.31943773920567464,1.260000228881836,-0.003999948501586914
2017-04-20,F1,RSI extreme (control),VIX9D,5,2017-04-27,ready,0.5475353381156234,-3.7899999618530273,1.3852412805086756,2.383287132044387,2.4941514495011807,1.1674904312812817,-6.590000152587891,0.05500006675720215
2017-04-20,F1,RSI extreme (control),VIX9D,10,2017-05-04,ready,0.1524089922501526,-3.689999580383301,1.453231105587971,3.3562041125342112,0.4217554150346192,0.5066553300441701,-4.789999961853027,0.11500000953674316
2017-04-20,F1,RSI extreme (control),VIX9D,15,2017-05-11,ready,0.8168632271951415,-3.549999237060547,1.7166739195128455,4.298957389826064,0.5235490202218029,0.8371023962848056,-5.479999542236328,0.15900015830993652
2017-04-20,F1,RSI extreme (control),VIX9D,20,2017-05-18,ready,0.8282898558556129,0.5100002288818359,0.6076314896149793,3.522122820437068,-1.5561157672547732,-0.6057786275216026,0.8400001525878906,-0.007999897003173828
2017-04-21,F1,RSI extreme (control),TNX,1,2017-04-24,ready,0.4680421309039229,-3.7899999618530273,1.0998290881664374,1.2069804618562552,1.246250703066143,0.9834635869944375,-7.130000114440918,0.03600001335144043
2017-04-21,F1,RSI extreme (control),TNX,5,2017-04-28,ready,0.5935749075844488,-3.810000419616699,1.487694310477461,2.5875057165952065,1.3483365609151754,1.0165875399651414,-7.670000076293945,0.04500007629394531
2017-04-21,F1,RSI extreme (control),TNX,10,2017-05-05,ready,0.404420173350295,-4.060000419616699,2.1782951347698143,3.756782179546736,1.2972407055013901,1.491693201525801,-5.65000057220459,0.11500000953674316
2017-04-21,F1,RSI extreme (control),TNX,15,2017-05-12,ready,0.8629911882708674,-4.2300004959106445,1.8713664357963067,4.556417589337403,0.21861130730234102,0.7072299541604377,-7.690000534057617,0.09800004959106445
2017-04-21,F1,RSI extreme (control),TNX,20,2017-05-19,ready,1.0923259877845926,-2.5900001525878906,1.5857557719780369,3.9831040101437676,-0.8599869576677133,0.5193630528361526,-6.1100006103515625,0.007999897003173828
2017-04-21,F1,RSI extreme (control),VIX9D,1,2017-04-24,ready,0.4680421309039229,-3.7899999618530273,1.0998290881664374,1.2069804618562552,1.246250703066143,0.9834635869944375,-7.130000114440918,0.03600001335144043
2017-04-21,F1,RSI extreme (control),VIX9D,5,2017-04-28,ready,0.5935749075844488,-3.810000419616699,1.487694310477461,2.5875057165952065,1.3483365609151754,1.0165875399651414,-7.670000076293945,0.04500007629394531
2017-04-21,F1,RSI extreme (control),VIX9D,10,2017-05-05,ready,0.404420173350295,-4.060000419616699,2.1782951347698143,3.756782179546736,1.2972407055013901,1.491693201525801,-5.65000057220459,0.11500000953674316
2017-04-21,F1,RSI extreme (control),VIX9D,15,2017-05-12,ready,0.8629911882708674,-4.2300004959106445,1.8713664357963067,4.556417589337403,0.21861130730234102,0.7072299541604377,-7.690000534057617,0.09800004959106445
2017-04-21,F1,RSI extreme (control),VIX9D,20,2017-05-19,ready,1.0923259877845926,-2.5900001525878906,1.5857557719780369,3.9831040101437676,-0.8599869576677133,0.5193630528361526,-6.1100006103515625,0.007999897003173828
2017-04-21,F2,Bollinger Band breach (control),VIX9D,1,2017-04-24,ready,0.4680421309039229,-3.7899999618530273,1.0998290881664374,1.2069804618562552,1.246250703066143,0.9834635869944375,-7.130000114440918,0.03600001335144043
2017-04-21,F2,Bollinger Band breach (control),VIX9D,5,2017-04-28,ready,0.5935749075844488,-3.810000419616699,1.487694310477461,2.5875057165952065,1.3483365609151754,1.0165875399651414,-7.670000076293945,0.04500007629394531
2017-04-21,F2,Bollinger Band breach (control),VIX9D,10,2017-05-05,ready,0.404420173350295,-4.060000419616699,2.1782951347698143,3.756782179546736,1.2972407055013901,1.491693201525801,-5.65000057220459,0.11500000953674316
2017-04-21,F2,Bollinger Band breach (control),VIX9D,15,2017-05-12,ready,0.8629911882708674,-4.2300004959106445,1.8713664357963067,4.556417589337403,0.21861130730234102,0.7072299541604377,-7.690000534057617,0.09800004959106445
2017-04-21,F2,Bollinger Band breach (control),VIX9D,20,2017-05-19,ready,1.0923259877845926,-2.5900001525878906,1.5857557719780369,3.9831040101437676,-0.8599869576677133,0.5193630528361526,-6.1100006103515625,0.007999897003173828
2017-04-24,F2,Bollinger Band breach (control),HYG,1,2017-04-25,ready,0.18175524174142144,-0.07999992370605469,0.5818419834667576,0.7230581625172761,0.9718170652574853,0.525232321814606,-0.15999984741210938,0.053999900817871094
2017-04-24,F2,Bollinger Band breach (control),HYG,5,2017-05-01,ready,0.1762672595462922,-0.7300004959106445,0.6366495826030771,2.2659596598145315,0.6766846498856394,-0.010937045816938884,-0.4700002670288086,0.05200004577636719
2017-04-24,F2,Bollinger Band breach (control),HYG,10,2017-05-08,ready,0.05077960536852277,-1.0699996948242188,1.0498619311476443,2.7430158825198836,-0.3670997313125923,0.2735043369931578,-0.869999885559082,0.10299992561340332
2017-04-24,F2,Bollinger Band breach (control),HYG,15,2017-05-15,ready,0.6213755574805191,-0.4200000762939453,1.3197079282490032,3.6375068734147975,-0.24473315420839858,0.32824820975514424,-0.8000001907348633,0.06500005722045898
2017-04-24,F2,Bollinger Band breach (control),HYG,20,2017-05-22,ready,0.9294034521300398,0.09000015258789062,0.990832655565077,3.6076719785628653,-1.4180673141019118,0.054695003030902356,-0.5699996948242188,-0.01900005340576172
2017-04-24,F2,Bollinger Band breach (control),IWM,1,2017-04-25,ready,0.18175524174142144,-0.07999992370605469,0.5818419834667576,0.7230581625172761,0.9718170652574853,0.525232321814606,-0.15999984741210938,0.053999900817871094
2017-04-24,F2,Bollinger Band breach (control),IWM,5,2017-05-01,ready,0.1762672595462922,-0.7300004959106445,0.6366495826030771,2.2659596598145315,0.6766846498856394,-0.010937045816938884,-0.4700002670288086,0.05200004577636719
2017-04-24,F2,Bollinger Band breach (control),IWM,10,2017-05-08,ready,0.05077960536852277,-1.0699996948242188,1.0498619311476443,2.7430158825198836,-0.3670997313125923,0.2735043369931578,-0.869999885559082,0.10299992561340332
2017-04-24,F2,Bollinger Band breach (control),IWM,15,2017-05-15,ready,0.6213755574805191,-0.4200000762939453,1.3197079282490032,3.6375068734147975,-0.24473315420839858,0.32824820975514424,-0.8000001907348633,0.06500005722045898
2017-04-24,F2,Bollinger Band breach (control),IWM,20,2017-05-22,ready,0.9294034521300398,0.09000015258789062,0.990832655565077,3.6076719785628653,-1.4180673141019118,0.054695003030902356,-0.5699996948242188,-0.01900005340576172
2017-04-24,F2,Bollinger Band breach (control),QQQ,1,2017-04-25,ready,0.18175524174142144,-0.07999992370605469,0.5818419834667576,0.7230581625172761,0.9718170652574853,0.525232321814606,-0.15999984741210938,0.053999900817871094
2017-04-24,F2,Bollinger Band breach (control),QQQ,5,2017-05-01,ready,0.1762672595462922,-0.7300004959106445,0.6366495826030771,2.2659596598145315,0.6766846498856394,-0.010937045816938884,-0.4700002670288086,0.05200004577636719
2017-04-24,F2,Bollinger Band breach (control),QQQ,10,2017-05-08,ready,0.05077960536852277,-1.0699996948242188,1.0498619311476443,2.7430158825198836,-0.3670997313125923,0.2735043369931578,-0.869999885559082,0.10299992561340332
2017-04-24,F2,Bollinger Band breach (control),QQQ,15,2017-05-15,ready,0.6213755574805191,-0.4200000762939453,1.3197079282490032,3.6375068734147975,-0.24473315420839858,0.32824820975514424,-0.8000001907348633,0.06500005722045898
2017-04-24,F2,Bollinger Band breach (control),QQQ,20,2017-05-22,ready,0.9294034521300398,0.09000015258789062,0.990832655565077,3.6076719785628653,-1.4180673141019118,0.054695003030902356,-0.5699996948242188,-0.01900005340576172
2017-04-24,F2,Bollinger Band breach (control),RSP,1,2017-04-25,ready,0.18175524174142144,-0.07999992370605469,0.5818419834667576,0.7230581625172761,0.9718170652574853,0.525232321814606,-0.15999984741210938,0.053999900817871094
2017-04-24,F2,Bollinger Band breach (control),RSP,5,2017-05-01,ready,0.1762672595462922,-0.7300004959106445,0.6366495826030771,2.2659596598145315,0.6766846498856394,-0.010937045816938884,-0.4700002670288086,0.05200004577636719
2017-04-24,F2,Bollinger Band breach (control),RSP,10,2017-05-08,ready,0.05077960536852277,-1.0699996948242188,1.0498619311476443,2.7430158825198836,-0.3670997313125923,0.2735043369931578,-0.869999885559082,0.10299992561340332
2017-04-24,F2,Bollinger Band breach (control),RSP,15,2017-05-15,ready,0.6213755574805191,-0.4200000762939453,1.3197079282490032,3.6375068734147975,-0.24473315420839858,0.32824820975514424,-0.8000001907348633,0.06500005722045898
2017-04-24,F2,Bollinger Band breach (control),RSP,20,2017-05-22,ready,0.9294034521300398,0.09000015258789062,0.990832655565077,3.6076719785628653,-1.4180673141019118,0.054695003030902356,-0.5699996948242188,-0.01900005340576172
2017-04-24,F2,Bollinger Band breach (control),SPY,1,2017-04-25,ready,0.18175524174142144,-0.07999992370605469,0.5818419834667576,0.7230581625172761,0.9718170652574853,0.525232321814606,-0.15999984741210938,0.053999900817871094
2017-04-24,F2,Bollinger Band breach (control),SPY,5,2017-05-01,ready,0.1762672595462922,-0.7300004959106445,0.6366495826030771,2.2659596598145315,0.6766846498856394,-0.010937045816938884,-0.4700002670288086,0.05200004577636719
2017-04-24,F2,Bollinger Band breach (control),SPY,10,2017-05-08,ready,0.05077960536852277,-1.0699996948242188,1.0498619311476443,2.7430158825198836,-0.3670997313125923,0.2735043369931578,-0.869999885559082,0.10299992561340332
2017-04-24,F2,Bollinger Band breach (control),SPY,15,2017-05-15,ready,0.6213755574805191,-0.4200000762939453,1.3197079282490032,3.6375068734147975,-0.24473315420839858,0.32824820975514424,-0.8000001907348633,0.06500005722045898
2017-04-24,F2,Bollinger Band breach (control),SPY,20,2017-05-22,ready,0.9294034521300398,0.09000015258789062,0.990832655565077,3.6076719785628653,-1.4180673141019118,0.054695003030902356,-0.5699996948242188,-0.01900005340576172
2017-04-25,F2,Bollinger Band breach (control),HYG,1,2017-04-26,ready,-0.09069175709665034,0.09000015258789062,-0.06287768379975578,-0.14062943609719492,0.5132420905657131,0.021769524998482837,-0.010000228881835938,-0.015999794006347656
2017-04-25,F2,Bollinger Band breach (control),HYG,5,2017-05-02,ready,0.028782372035451864,-0.1700000762939453,0.09223633953918675,1.7020276756378738,-0.7984808058482451,-0.44628012390836025,0.6899995803833008,-0.03099989891052246
2017-04-25,F2,Bollinger Band breach (control),HYG,10,2017-05-09,ready,-0.1990769072116927,-0.8000001907348633,0.3730688477443067,2.3606537985094045,-1.3688181477871653,-0.3156921425529591,-0.48999977111816406,0.08000016212463379
2017-04-25,F2,Bollinger Band breach (control),HYG,15,2017-05-16,ready,0.5868693475503672,-0.1100006103515625,0.6413538500668281,3.3227213415486734,-1.1691918555152725,-0.45718919360390187,-0.8400001525878906,0.002000093460083008
2017-04-25,F2,Bollinger Band breach (control),HYG,20,2017-05-23,ready,0.7349299550822863,-0.039999961853027344,0.6288210972775543,2.967536638844903,-2.0461040195812186,-0.44628012390836025,-0.48000049591064453,-0.04199981689453125
2017-04-25,F2,Bollinger Band breach (control),IWM,1,2017-04-26,ready,-0.09069175709665034,0.09000015258789062,-0.06287768379975578,-0.14062943609719492,0.5132420905657131,0.021769524998482837,-0.010000228881835938,-0.015999794006347656
2017-04-25,F2,Bollinger Band breach (control),IWM,5,2017-05-02,ready,0.028782372035451864,-0.1700000762939453,0.09223633953918675,1.7020276756378738,-0.7984808058482451,-0.44628012390836025,0.6899995803833008,-0.03099989891052246
2017-04-25,F2,Bollinger Band breach (control),IWM,10,2017-05-09,ready,-0.1990769072116927,-0.8000001907348633,0.3730688477443067,2.3606537985094045,-1.3688181477871653,-0.3156921425529591,-0.48999977111816406,0.08000016212463379
2017-04-25,F2,Bollinger Band breach (control),IWM,15,2017-05-16,ready,0.5868693475503672,-0.1100006103515625,0.6413538500668281,3.3227213415486734,-1.1691918555152725,-0.45718919360390187,-0.8400001525878906,0.002000093460083008
2017-04-25,F2,Bollinger Band breach (control),IWM,20,2017-05-23,ready,0.7349299550822863,-0.039999961853027344,0.6288210972775543,2.967536638844903,-2.0461040195812186,-0.44628012390836025,-0.48000049591064453,-0.04199981689453125
2017-04-25,F2,Bollinger Band breach (control),QQQ,1,2017-04-26,ready,-0.09069175709665034,0.09000015258789062,-0.06287768379975578,-0.14062943609719492,0.5132420905657131,0.021769524998482837,-0.010000228881835938,-0.015999794006347656
2017-04-25,F2,Bollinger Band breach (control),QQQ,5,2017-05-02,ready,0.028782372035451864,-0.1700000762939453,0.09223633953918675,1.7020276756378738,-0.7984808058482451,-0.44628012390836025,0.6899995803833008,-0.03099989891052246
2017-04-25,F2,Bollinger Band breach (control),QQQ,10,2017-05-09,ready,-0.1990769072116927,-0.8000001907348633,0.3730688477443067,2.3606537985094045,-1.3688181477871653,-0.3156921425529591,-0.48999977111816406,0.08000016212463379
2017-04-25,F2,Bollinger Band breach (control),QQQ,15,2017-05-16,ready,0.5868693475503672,-0.1100006103515625,0.6413538500668281,3.3227213415486734,-1.1691918555152725,-0.45718919360390187,-0.8400001525878906,0.002000093460083008
2017-04-25,F2,Bollinger Band breach (control),QQQ,20,2017-05-23,ready,0.7349299550822863,-0.039999961853027344,0.6288210972775543,2.967536638844903,-2.0461040195812186,-0.44628012390836025,-0.48000049591064453,-0.04199981689453125
2017-04-25,F2,Bollinger Band breach (control),RSP,1,2017-04-26,ready,-0.09069175709665034,0.09000015258789062,-0.06287768379975578,-0.14062943609719492,0.5132420905657131,0.021769524998482837,-0.010000228881835938,-0.015999794006347656
2017-04-25,F2,Bollinger Band breach (control),RSP,5,2017-05-02,ready,0.028782372035451864,-0.1700000762939453,0.09223633953918675,1.7020276756378738,-0.7984808058482451,-0.44628012390836025,0.6899995803833008,-0.03099989891052246
2017-04-25,F2,Bollinger Band breach (control),RSP,10,2017-05-09,ready,-0.1990769072116927,-0.8000001907348633,0.3730688477443067,2.3606537985094045,-1.3688181477871653,-0.3156921425529591,-0.48999977111816406,0.08000016212463379
2017-04-25,F2,Bollinger Band breach (control),RSP,15,2017-05-16,ready,0.5868693475503672,-0.1100006103515625,0.6413538500668281,3.3227213415486734,-1.1691918555152725,-0.45718919360390187,-0.8400001525878906,0.002000093460083008
2017-04-25,F2,Bollinger Band breach (control),RSP,20,2017-05-23,ready,0.7349299550822863,-0.039999961853027344,0.6288210972775543,2.967536638844903,-2.0461040195812186,-0.44628012390836025,-0.48000049591064453,-0.04199981689453125
2017-04-25,F2,Bollinger Band breach (control),SPY,1,2017-04-26,ready,-0.09069175709665034,0.09000015258789062,-0.06287768379975578,-0.14062943609719492,0.5132420905657131,0.021769524998482837,-0.010000228881835938,-0.015999794006347656
2017-04-25,F2,Bollinger Band breach (control),SPY,5,2017-05-02,ready,0.028782372035451864,-0.1700000762939453,0.09223633953918675,1.7020276756378738,-0.7984808058482451,-0.44628012390836025,0.6899995803833008,-0.03099989891052246
2017-04-25,F2,Bollinger Band breach (control),SPY,10,2017-05-09,ready,-0.1990769072116927,-0.8000001907348633,0.3730688477443067,2.3606537985094045,-1.3688181477871653,-0.3156921425529591,-0.48999977111816406,0.08000016212463379
2017-04-25,F2,Bollinger Band breach (control),SPY,15,2017-05-16,ready,0.5868693475503672,-0.1100006103515625,0.6413538500668281,3.3227213415486734,-1.1691918555152725,-0.45718919360390187,-0.8400001525878906,0.002000093460083008
2017-04-25,F2,Bollinger Band breach (control),SPY,20,2017-05-23,ready,0.7349299550822863,-0.039999961853027344,0.6288210972775543,2.967536638844903,-2.0461040195812186,-0.44628012390836025,-0.48000049591064453,-0.04199981689453125
2017-04-26,F1,RSI extreme (control),IWM,1,2017-04-27,ready,0.06810682084978925,-0.49000072479248047,0.08390934277535678,0.6002948582891854,-0.028365497157001318,-0.043597619152002665,-0.5500001907348633,-0.015000104904174805
2017-04-26,F1,RSI extreme (control),IWM,5,2017-05-03,ready,0.2107488052945916,-0.1700000762939453,0.03355487968479398,1.5192055849953867,-1.915001312229958,-0.7835809324913456,0.9899997711181641,-0.002000093460083008
2017-04-26,F1,RSI extreme (control),IWM,10,2017-05-10,ready,0.3247293443622512,-0.6400003433227539,0.6166244278195565,2.5641305966444206,-1.2624494446064727,0.04349069076612366,-0.3599996566772461,0.10299992561340332
2017-04-26,F1,RSI extreme (control),IWM,15,2017-05-17,ready,0.23354911463933092,4.739999771118164,-1.0822149911185908,0.8374141205559793,-4.3265291084477635,-2.0133156946860242,10.380000114440918,-0.09500002861022949
2017-04-26,F1,RSI extreme (control),IWM,20,2017-05-24,ready,0.9973454725840325,-0.8299999237060547,0.9270402802489475,3.586829807250047,-2.4823839718761675,-0.2502999098204839,-1.2299995422363281,-0.04500007629394531
2017-04-26,F1,RSI extreme (control),QQQ,1,2017-04-27,ready,0.06810682084978925,-0.49000072479248047,0.08390934277535678,0.6002948582891854,-0.028365497157001318,-0.043597619152002665,-0.5500001907348633,-0.015000104904174805
2017-04-26,F1,RSI extreme (control),QQQ,5,2017-05-03,ready,0.2107488052945916,-0.1700000762939453,0.03355487968479398,1.5192055849953867,-1.915001312229958,-0.7835809324913456,0.9899997711181641,-0.002000093460083008
2017-04-26,F1,RSI extreme (control),QQQ,10,2017-05-10,ready,0.3247293443622512,-0.6400003433227539,0.6166244278195565,2.5641305966444206,-1.2624494446064727,0.04349069076612366,-0.3599996566772461,0.10299992561340332
2017-04-26,F1,RSI extreme (control),QQQ,15,2017-05-17,ready,0.23354911463933092,4.739999771118164,-1.0822149911185908,0.8374141205559793,-4.3265291084477635,-2.0133156946860242,10.380000114440918,-0.09500002861022949
2017-04-26,F1,RSI extreme (control),QQQ,20,2017-05-24,ready,0.9973454725840325,-0.8299999237060547,0.9270402802489475,3.586829807250047,-2.4823839718761675,-0.2502999098204839,-1.2299995422363281,-0.04500007629394531
2017-04-26,F2,Bollinger Band breach (control),HYG,1,2017-04-27,ready,0.06810682084978925,-0.49000072479248047,0.08390934277535678,0.6002948582891854,-0.028365497157001318,-0.043597619152002665,-0.5500001907348633,-0.015000104904174805
2017-04-26,F2,Bollinger Band breach (control),HYG,5,2017-05-03,ready,0.2107488052945916,-0.1700000762939453,0.03355487968479398,1.5192055849953867,-1.915001312229958,-0.7835809324913456,0.9899997711181641,-0.002000093460083008
2017-04-26,F2,Bollinger Band breach (control),HYG,10,2017-05-10,ready,0.3247293443622512,-0.6400003433227539,0.6166244278195565,2.5641305966444206,-1.2624494446064727,0.04349069076612366,-0.3599996566772461,0.10299992561340332
2017-04-26,F2,Bollinger Band breach (control),HYG,15,2017-05-17,ready,0.23354911463933092,4.739999771118164,-1.0822149911185908,0.8374141205559793,-4.3265291084477635,-2.0133156946860242,10.380000114440918,-0.09500002861022949
2017-04-26,F2,Bollinger Band breach (control),HYG,20,2017-05-24,ready,0.9973454725840325,-0.8299999237060547,0.9270402802489475,3.586829807250047,-2.4823839718761675,-0.2502999098204839,-1.2299995422363281,-0.04500007629394531
2017-04-26,F2,Bollinger Band breach (control),IWM,1,2017-04-27,ready,0.06810682084978925,-0.49000072479248047,0.08390934277535678,0.6002948582891854,-0.028365497157001318,-0.043597619152002665,-0.5500001907348633,-0.015000104904174805
2017-04-26,F2,Bollinger Band breach (control),IWM,5,2017-05-03,ready,0.2107488052945916,-0.1700000762939453,0.03355487968479398,1.5192055849953867,-1.915001312229958,-0.7835809324913456,0.9899997711181641,-0.002000093460083008
